ID_Cliente,Nome,Email,Telefone,Data_Nascimento,Cidade,Estado,Plano_Contratado,Servico_Adicional,Data_Contratacao,Data_Vencimento_Fatura,Valor_Fatura_Mensal,Valor_em_Aberto,Status_Pagamento,Data_Ingestao,Data_Atualizacao
adfdbea6-ab2d-411d-90df-b590148652b5,Luiz Fernando Vieira,luiz.vieira@yahoo.com.br,61 7901-8656,1997-10-05,Osasco,SP,Plano Prata,Nenhum,2023-01-09,2025-08-16,79.9,0.0,Em dia,2023-01-09,2025-07-28 19:40:55
5ddfa5fe-2455-4d68-a90c-f8ba6ec1adc1,Heloisa Oliveira,heloisa.oliveira@uol.com.br,(071) 8877-7883,1963-04-04,Duque de Caxias,RJ,Plano Bronze,Nenhum,2022-12-22,2025-08-11,49.9,0.0,Em dia,2022-12-22,2025-07-29 08:31:14
79674de9-784a-427a-a4d4-82e2dd993e19,Dra. Mirella Gomes,dra..gomes@yahoo.com.br,+55 (021) 2791-0450,1959-01-30,Maringá,PR,Plano Ouro,Suporte Premium,2019-12-13,2025-03-17,149.8,749.0,Inadimplente,2019-12-13,2025-07-31 22:58:05
2a86d49c-8b58-4c6c-b6a5-74badfa170d3,Lucas da Conceição,lucas.conceição@ig.com.br,21 4662 8055,1965-04-05,Taguatinga,DF,Plano Bronze,Nenhum,2023-03-21,2025-08-23,49.9,0.0,Em dia,2023-03-21,2025-07-29 19:35:58
f5a90587-60b0-49ce-92bd-b22c116690fc,Marcelo da Luz,marcelo.luz@gmail.com,51 4742 8914,1961-11-27,Duque de Caxias,RJ,Plano Ouro,Nenhum,2021-03-27,2025-08-22,129.9,0.0,Em dia,2021-03-27,2025-07-31 01:52:18
1f1f1d77-0c5d-45a1-9456-5788459f61ee,Murilo Araújo,murilo.araújo@bol.com.br,+55 11 9052-6759,1994-03-15,Uberlândia,MG,Plano Platina,Nenhum,2025-06-02,2025-08-17,229.9,0.0,Em dia,2025-06-02,2025-07-31 18:19:28
d835460b-39ef-4824-9fd1-b9f3b605ca4b,Carlos Eduardo Costela,carlos.costela@hotmail.com,+55 (041) 0220 9673,1951-01-14,Pelotas,RS,Plano Prata,Suporte Premium,2024-01-01,2025-08-25,99.8,0.0,Em dia,2024-01-01,2025-07-29 00:59:20
3ada0e3e-f54c-48c5-bb05-e864ce29e6a5,Daniela Pimenta,daniela.pimenta@ig.com.br,+55 (081) 4935-7945,1981-07-01,São Paulo,SP,Plano Bronze,Armazenamento Extra,2021-04-10,2025-08-14,69.9,0.0,Em dia,2021-04-10,2025-08-02 10:58:21
5f1dbf56-95ff-4778-8f3a-6bc876869fdc,Luana Novais,luana.novais@hotmail.com,(011) 0791-3118,1998-05-27,Niterói,RJ,Plano Prata,Suporte Premium,2019-11-24,2025-03-09,99.8,499.0,Inadimplente,2019-11-24,2025-08-02 00:40:09
e315c964-dedd-4202-a79d-6949d86e2d9c,Lavínia Siqueira,lavínia.siqueira@gmail.com,(041) 9083-5758,1948-05-06,Betim,MG,Plano Prata,Suporte Premium,2025-05-26,2025-08-07,99.8,0.0,Em dia,2025-05-26,2025-08-01 18:54:08
d0f66206-8a88-4d7b-9021-80f2adc60504,Stella Pacheco,stella.pacheco@uol.com.br,41 1082 6899,1965-04-08,Santa Maria,RS,Plano Platina,Nenhum,2020-04-20,2025-08-15,229.9,0.0,Em dia,2020-04-20,2025-07-31 23:12:19
1c77b248-0730-42d2-b046-bd23e72bb4b2,João Pedro Cunha,joão.cunha@hotmail.com,+55 31 3438 4172,1978-07-10,Feira de Santana,BA,Plano Ouro,Suporte Premium,2022-10-21,2025-08-16,149.8,0.0,Em dia,2022-10-21,2025-07-29 20:22:44
7d5f94d1-8b99-4924-8eb2-f24af581a191,Enzo Gabriel Cavalcanti,enzo.cavalcanti@yahoo.com.br,(041) 7490-8679,1960-07-02,Curitiba,PR,Plano Bronze,Armazenamento Extra,2022-12-17,2025-08-09,69.9,0.0,Em dia,2022-12-17,2025-08-01 13:04:41
e7721b13-7d68-48ad-8986-c1c3aa3b1017,Vicente Nogueira,vicente.nogueira@uol.com.br,+55 31 2749-3070,1947-08-22,Campinas,SP,Plano Ouro,Suporte Premium,2023-07-20,2025-08-12,149.8,0.0,Em dia,2023-07-20,2025-07-31 09:37:27
ff4522c4-b968-4d7d-9d4c-408ccaf654d0,Letícia Cunha,letícia.cunha@hotmail.com,(071) 1430 5186,1990-01-21,Ceilândia,DF,Plano Ouro,Suporte Premium,2022-08-03,2025-03-05,149.8,749.0,Inadimplente,2022-08-03,2025-08-02 13:19:05
25b49cc6-9f10-47d2-adb2-f884aeb91031,João Guilherme Vieira,joão.vieira@hotmail.com,41 4866-2393,1949-10-11,Contagem,MG,Plano Prata,Suporte Premium,2024-07-20,2025-08-13,99.8,0.0,Em dia,2024-07-20,2025-07-29 11:07:39
23ad851d-2d8c-4c68-9690-c7f80de28b5d,Pietro Garcia,pietro.garcia@bol.com.br,+55 (084) 9758-9708,1986-12-14,Ceilândia,DF,Plano Ouro,Suporte Premium,2022-09-12,2025-08-16,149.8,0.0,Em dia,2022-09-12,2025-08-01 20:48:45
d8387acd-86bb-47b3-afa2-b5d0759b6e6e,Maria Helena Monteiro,maria.monteiro@hotmail.com,61 8127 9558,1980-07-19,Londrina,PR,Plano Prata,Nenhum,2022-03-21,2025-08-05,79.9,0.0,Em dia,2022-03-21,2025-07-30 14:37:17
54303863-0035-4705-83ba-a24d89f9b614,Daniel Caldeira,daniel.caldeira@ig.com.br,(011) 2152-8125,1987-02-06,Guarulhos,SP,Plano Bronze,Nenhum,2019-09-15,2025-08-09,49.9,0.0,Em dia,2019-09-15,2025-07-30 04:05:40
eab8ddea-f545-4c0a-a456-d9f901788349,Ravi Lucca Brito,ravi.brito@gmail.com,(081) 2081 6761,2007-03-25,Contagem,MG,Plano Platina,Suporte Premium,2020-03-29,2025-04-16,249.8,999.2,Inadimplente,2020-03-29,2025-07-29 13:10:34
96fb19ad-1015-41f1-9820-fe473421dc01,Igor Pires,igor.pires@ig.com.br,+55 (041) 6116 6893,1987-01-26,Pelotas,RS,Plano Bronze,Armazenamento Extra,2023-01-18,2025-08-19,69.9,0.0,Em dia,2023-01-18,2025-07-28 22:47:35
e1c78ac1-cbf4-4919-9f15-19f242f59023,Emanuel Guerra,emanuel.guerra@bol.com.br,(021) 2932-1922,1980-12-26,Jaboatão dos Guararapes,PE,Plano Platina,Armazenamento Extra,2024-09-23,2025-08-21,249.9,0.0,Em dia,2024-09-23,2025-08-01 19:45:37
e87b50d6-cc85-4529-bd96-3fac9a89ad4c,Srta. Alana Correia,srta..correia@gmail.com,21 6043-9843,1956-05-14,Niterói,RJ,Plano Ouro,Nenhum,2023-03-13,2025-08-24,129.9,0.0,Em dia,2023-03-13,2025-07-29 00:09:36
4f610dc0-13a1-47f2-aa15-5cbd34592f6b,Maria Helena da Cruz,maria.cruz@bol.com.br,+55 51 6400 7859,1961-08-24,Nova Iguaçu,RJ,Plano Bronze,Suporte Premium,2023-10-02,2025-08-08,69.8,0.0,Em dia,2023-10-02,2025-07-31 19:46:58
9d9e0c2b-29e6-4f4a-8ec5-9c1054450327,Ana Júlia Ribeiro,ana.ribeiro@hotmail.com,(021) 0070 7911,1990-01-31,Belo Horizonte,MG,Plano Platina,Suporte Premium,2024-05-18,2025-08-16,249.8,0.0,Em dia,2024-05-18,2025-08-01 23:29:23
e543e9af-8483-4b4b-a14d-08439581cbcb,Ana Lívia da Conceição,ana.conceição@ig.com.br,+55 (061) 3103 9850,1984-05-30,Camaçari,BA,Plano Prata,Suporte Premium,2019-09-06,2025-08-17,99.8,0.0,Em dia,2019-09-06,2025-07-28 22:27:18
83e50762-5238-4f34-aee7-e39294e161f9,Matteo Dias,matteo.dias@yahoo.com.br,0900 039 4198,1948-02-16,Canoas,RS,Plano Bronze,Nenhum,2025-04-08,2025-08-08,49.9,0.0,Em dia,2025-04-08,2025-07-30 22:23:58
2af6720b-1f9b-43dc-a528-f928c8b995ba,Manuella Vargas,manuella.vargas@hotmail.com,+55 84 9009 0281,1979-04-22,Jaboatão dos Guararapes,PE,Plano Prata,Armazenamento Extra,2019-11-20,2025-08-09,99.9,0.0,Em dia,2019-11-20,2025-07-28 22:24:41
01c4280b-bdad-4864-8c06-1b08c880e41d,Sr. Guilherme Fonseca,sr..fonseca@yahoo.com.br,0500 762 3393,1992-06-23,Salvador,BA,Plano Bronze,Nenhum,2024-10-11,2025-04-07,49.9,199.6,Inadimplente,2024-10-11,2025-07-31 18:57:30
a973bfc0-2339-41fa-a6d0-5eb7c9698a2a,Maria Júlia Brito,maria.brito@bol.com.br,+55 (061) 9636 0479,1991-04-13,Curitiba,PR,Plano Platina,Nenhum,2021-07-02,2025-08-06,229.9,0.0,Em dia,2021-07-02,2025-07-30 19:04:40
fcd189ec-b9db-4b49-be92-bc59c6e4dace,Maria Fernanda Nogueira,maria.nogueira@uol.com.br,+55 61 5405 2558,1979-04-14,Campinas,SP,Plano Bronze,Suporte Premium,2021-02-17,2025-08-13,69.8,0.0,Em dia,2021-02-17,2025-07-29 20:13:25
3b5e2350-c5f6-4d5c-9b83-1dc79c1ad859,Antônio Moura,antônio.moura@ig.com.br,(051) 1086-5166,1972-05-09,São Paulo,SP,Plano Platina,Suporte Premium,2022-04-14,2025-08-22,249.8,0.0,Em dia,2022-04-14,2025-07-30 18:03:53
37759a38-29bd-43ac-8cb4-55de65c0c851,Evelyn Araújo,evelyn.araújo@ig.com.br,81 6438 9221,1965-08-17,Niterói,RJ,Plano Bronze,Armazenamento Extra,2023-07-07,2025-08-15,69.9,0.0,Em dia,2023-07-07,2025-08-02 11:43:14
4100790a-dcbd-4506-a4a7-04fab6c1132d,Sophia Araújo,sophia.araújo@uol.com.br,+55 81 3672-5617,1951-03-07,Duque de Caxias,RJ,Plano Bronze,Suporte Premium,2023-11-08,2025-08-06,69.8,0.0,Em dia,2023-11-08,2025-07-31 10:42:37
ff2cea45-826b-4130-a888-55e72d560fcf,Gabrielly Pinto,gabrielly.pinto@gmail.com,+55 (071) 9832-3682,1993-06-26,Olinda,PE,Plano Ouro,Nenhum,2022-08-31,2025-08-12,129.9,0.0,Em dia,2022-08-31,2025-08-01 18:49:31
75811177-c6ef-42c8-a70b-20091cb24fc6,Asafe Pinto,asafe.pinto@uol.com.br,(061) 2436-6463,1970-02-26,Paulista,PE,Plano Ouro,Nenhum,2021-08-18,2025-08-11,129.9,0.0,Em dia,2021-08-18,2025-07-29 00:31:36
0bcfc6a0-e10e-4eed-a1de-204aaa6c06af,Dom Azevedo,dom.azevedo@bol.com.br,+55 81 7350-8831,1970-08-20,Vitória da Conquista,BA,Plano Platina,Armazenamento Extra,2020-11-08,2025-08-09,249.9,0.0,Em dia,2020-11-08,2025-07-30 16:21:35
ae439d67-4749-4eac-9f27-09b7bc1de874,Sra. Juliana Pimenta,sra..pimenta@gmail.com,(051) 6984 6336,1991-08-04,Vitória da Conquista,BA,Plano Platina,Armazenamento Extra,2022-08-05,2025-08-24,249.9,0.0,Em dia,2022-08-05,2025-08-01 12:57:36
890c07eb-9cc2-4073-a63d-973230fb52d7,Antônio da Mota,antônio.mota@hotmail.com,61 5261 6390,1958-08-26,Osasco,SP,Plano Prata,Armazenamento Extra,2021-11-07,2025-08-20,99.9,0.0,Em dia,2021-11-07,2025-07-29 00:33:54
07c5ca84-7813-4f1c-9ca6-12505bcc1a8c,Luiz Miguel Souza,luiz.souza@uol.com.br,(011) 6583 9606,1966-01-20,Brasília,DF,Plano Ouro,Suporte Premium,2021-11-17,2025-05-07,149.8,449.4,Inadimplente,2021-11-17,2025-08-01 19:21:59
3774254c-6f28-4138-8136-d5f7c6184ef7,Dr. Rael Ribeiro,dr..ribeiro@gmail.com,+55 (081) 0778 1553,1949-04-08,Taguatinga,DF,Plano Bronze,Nenhum,2021-04-24,2025-08-09,49.9,0.0,Em dia,2021-04-24,2025-07-31 02:55:15
65672292-b71e-4c16-b7bf-fc21de66b272,Brayan Porto,brayan.porto@uol.com.br,21 5621 6955,1960-07-05,Ceilândia,DF,Plano Prata,Nenhum,2022-04-08,2025-08-05,79.9,0.0,Em dia,2022-04-08,2025-07-30 06:25:28
3c0bc56f-0b51-48dc-8952-f86a3664047c,Lucca Ramos,lucca.ramos@ig.com.br,(011) 7625 7768,1959-06-29,Jaboatão dos Guararapes,PE,Plano Prata,Nenhum,2021-04-11,2025-08-14,79.9,0.0,Em dia,2021-04-11,2025-07-29 04:01:35
36dd3053-5696-4e6f-87a0-ef84eff1e70a,Dr. Lucas Castro,dr..castro@bol.com.br,+55 71 1395 5206,1982-04-09,Canoas,RS,Plano Prata,Armazenamento Extra,2024-08-01,2025-08-14,99.9,0.0,Em dia,2024-08-01,2025-08-02 04:36:59
1dccb747-161f-4567-8436-55a940572ae9,Ana Julia Albuquerque,ana.albuquerque@ig.com.br,51 4382 9538,1962-01-12,Santa Maria,RS,Plano Prata,Armazenamento Extra,2021-12-05,2025-08-11,99.9,0.0,Em dia,2021-12-05,2025-08-02 01:31:55
98e5c682-6763-4f43-94f1-fdd871201922,Théo Campos,théo.campos@yahoo.com.br,+55 (081) 3258 2069,1945-08-14,Campinas,SP,Plano Prata,Nenhum,2024-03-08,2025-08-23,79.9,0.0,Em dia,2024-03-08,2025-07-28 18:14:04
2811980b-0148-4977-9ec0-d004e3364040,Sabrina Rodrigues,sabrina.rodrigues@yahoo.com.br,+55 (011) 4009-2768,1979-03-13,Rio de Janeiro,RJ,Plano Bronze,Suporte Premium,2024-02-26,2025-08-23,69.8,0.0,Em dia,2024-02-26,2025-08-01 17:14:05
1e39b00d-151a-4f96-8f70-cb70ecb92df2,João Vitor Pereira,joão.pereira@ig.com.br,11 1720-3323,1953-08-24,São Bernardo do Campo,SP,Plano Ouro,Nenhum,2025-03-21,2025-03-10,129.9,649.5,Inadimplente,2025-03-21,2025-08-02 04:33:30
898100af-9035-4657-82c8-c4180eb3bb74,Dra. Ana Beatriz Garcia,dra..garcia@uol.com.br,(021) 9500-8144,1964-11-25,Ceilândia,DF,Plano Prata,Nenhum,2024-10-18,2025-08-06,79.9,0.0,Em dia,2024-10-18,2025-08-02 06:11:07
f39f37d3-05e4-45e5-a30f-231f49ef457e,Dr. Dom Cassiano,dr..cassiano@ig.com.br,(071) 7030-5182,1969-05-23,Maringá,PR,Plano Prata,Suporte Premium,2020-04-12,2025-08-14,99.8,0.0,Em dia,2020-04-12,2025-07-31 00:18:11
57c1d35e-2b8c-4ab9-9ece-d0cf2041349c,Sarah Moreira,sarah.moreira@uol.com.br,71 6753-6088,1988-10-09,Pelotas,RS,Plano Bronze,Armazenamento Extra,2023-09-05,2025-08-14,69.9,0.0,Em dia,2023-09-05,2025-08-02 05:27:10
9b33d216-4cc5-4de8-83a6-68b21ea1cbbe,Beatriz Siqueira,beatriz.siqueira@yahoo.com.br,(031) 5456 4880,2001-10-04,Betim,MG,Plano Prata,Suporte Premium,2025-03-05,2025-06-18,99.8,199.6,Inadimplente,2025-03-05,2025-08-01 07:03:14
3120f258-4e5a-4aa9-9385-21e0dfcb8458,André Oliveira,andré.oliveira@uol.com.br,51 0423 5155,1996-05-04,Duque de Caxias,RJ,Plano Prata,Armazenamento Extra,2020-12-28,2025-08-19,99.9,0.0,Em dia,2020-12-28,2025-07-28 14:51:49
8d07aaa4-2298-4fc3-b9c9-3c9af4e95944,Kaique Sales,kaique.sales@yahoo.com.br,+55 51 4009 2391,1952-04-03,Contagem,MG,Plano Ouro,Armazenamento Extra,2025-07-06,2025-05-05,149.9,449.7,Inadimplente,2025-07-06,2025-07-28 14:22:37
8da4f08d-2409-4e25-80cd-cefd7b23f60b,Pedro Henrique Aragão,pedro.aragão@yahoo.com.br,21 1698-7450,1959-11-18,Juiz de Fora,MG,Plano Bronze,Nenhum,2023-05-10,2025-08-18,49.9,0.0,Em dia,2023-05-10,2025-08-01 08:31:57
3bf69a78-e0df-4aff-bfea-520a4b96acce,Isaac Abreu,isaac.abreu@gmail.com,41 9748-7980,1964-03-01,Ceilândia,DF,Plano Platina,Nenhum,2022-07-20,2025-08-24,229.9,0.0,Em dia,2022-07-20,2025-07-28 14:35:14
899e5279-7643-49c5-986f-1a7164954422,Maria Julia Martins,maria.martins@uol.com.br,0300 994 3949,1966-07-24,Taguatinga,DF,Plano Platina,Nenhum,2024-02-05,2025-08-16,229.9,0.0,Em dia,2024-02-05,2025-07-29 10:25:29
d5748ada-2a18-47ec-a356-03abff70c0f6,Manuela Abreu,manuela.abreu@gmail.com,+55 41 5762 9599,1967-12-23,Duque de Caxias,RJ,Plano Bronze,Suporte Premium,2019-10-14,2025-08-09,69.8,0.0,Em dia,2019-10-14,2025-07-30 04:43:16
cda4c888-2244-4994-b913-26ae54180d68,Luiz Felipe Moraes,luiz.moraes@ig.com.br,61 5324-7961,1985-07-18,Camaçari,BA,Plano Prata,Armazenamento Extra,2024-02-24,2025-08-15,99.9,0.0,Em dia,2024-02-24,2025-07-29 05:53:58
9fcd72b6-e8af-4b32-8da4-a415714db366,Srta. Cecília Cirino,srta..cirino@gmail.com,+55 (081) 8147 1672,1951-09-03,São Bernardo do Campo,SP,Plano Platina,Nenhum,2021-02-03,2025-06-09,229.9,459.8,Inadimplente,2021-02-03,2025-08-02 07:44:59
8037859a-75cd-4af4-af7a-b9e1f6a73a64,Hellena Barbosa,hellena.barbosa@hotmail.com,+55 41 6874-2880,1998-05-14,Maringá,PR,Plano Platina,Suporte Premium,2024-01-11,2025-04-15,249.8,999.2,Inadimplente,2024-01-11,2025-07-29 15:39:02
e5ae6422-be9a-4a0b-88f1-cd7726e6c12f,Gabrielly Andrade,gabrielly.andrade@uol.com.br,21 9357-4344,1971-10-14,Caxias do Sul,RS,Plano Prata,Nenhum,2020-04-17,2025-05-06,79.9,239.7,Inadimplente,2020-04-17,2025-08-02 09:28:37
4038131e-1d92-490f-b6fe-60cd9b230e29,Breno Jesus,breno.jesus@yahoo.com.br,+55 (061) 6426-7302,1984-07-09,Porto Alegre,RS,Plano Platina,Suporte Premium,2022-11-22,2025-04-12,249.8,999.2,Inadimplente,2022-11-22,2025-07-29 14:02:10
b6432a6f-1792-4090-990c-752a4f722a08,Ana Laura Silveira,ana.silveira@bol.com.br,61 8948-4023,2005-07-26,São José dos Pinhais,PR,Plano Prata,Armazenamento Extra,2020-10-01,2025-08-25,99.9,0.0,Em dia,2020-10-01,2025-08-02 01:59:13
a1099461-93b7-478c-bdc7-878b4b650459,José Miguel Nunes,josé.nunes@yahoo.com.br,+55 84 7389-1753,1990-12-27,Paulista,PE,Plano Ouro,Nenhum,2021-05-24,2025-08-25,129.9,0.0,Em dia,2021-05-24,2025-08-01 08:51:44
a9986001-06d6-427f-bd48-e0ac8371fa83,Heitor Marques,heitor.marques@yahoo.com.br,+55 (041) 7952-8003,1973-01-26,Campinas,SP,Plano Platina,Nenhum,2020-05-03,2025-08-08,229.9,0.0,Em dia,2020-05-03,2025-07-30 04:10:53
6ddbefa2-13fd-4ea1-bf81-f1f338e84b65,João Miguel Freitas,joão.freitas@bol.com.br,21 9601 2658,1985-11-25,Ceilândia,DF,Plano Platina,Armazenamento Extra,2021-10-24,2025-08-09,249.9,0.0,Em dia,2021-10-24,2025-08-01 17:41:28
4a35cad8-80ca-4cd8-8bb1-b758218814a2,Ana Clara Ribeiro,ana.ribeiro@yahoo.com.br,+55 51 2692 4584,2001-05-11,Guarulhos,SP,Plano Prata,Nenhum,2024-04-05,2025-08-09,79.9,0.0,Em dia,2024-04-05,2025-07-29 05:39:11
56e762b0-4064-4518-ac0f-3031e5792ca5,Davi Lucca da Rocha,davi.rocha@bol.com.br,0500-598-9167,1958-08-24,Maringá,PR,Plano Bronze,Nenhum,2023-01-14,2025-08-12,49.9,0.0,Em dia,2023-01-14,2025-07-30 12:50:00
7b24279c-a866-47f6-803d-de9599b9b8b4,Bryan Abreu,bryan.abreu@bol.com.br,31 3274-9513,2006-08-09,São Bernardo do Campo,SP,Plano Ouro,Armazenamento Extra,2021-04-17,2025-08-25,149.9,0.0,Em dia,2021-04-17,2025-08-02 08:15:11
726194c1-b600-4020-b213-05ffd7b82218,Isadora Mendes,isadora.mendes@yahoo.com.br,(021) 9025-2902,1966-12-22,São Gonçalo,RJ,Plano Bronze,Suporte Premium,2022-01-28,2025-06-18,69.8,139.6,Inadimplente,2022-01-28,2025-08-02 12:10:03
122527f8-43e9-484c-ba6f-7dcfb8031776,João Lucas Siqueira,joão.siqueira@gmail.com,(071) 5471 3616,1953-09-06,Porto Alegre,RS,Plano Prata,Nenhum,2021-06-18,2025-08-11,79.9,0.0,Em dia,2021-06-18,2025-07-29 00:52:28
d2475199-461a-46c3-b06b-5e55405c4176,Gustavo Moura,gustavo.moura@uol.com.br,(071) 3040 3136,1966-10-16,Campinas,SP,Plano Platina,Armazenamento Extra,2023-08-10,2025-05-10,249.9,749.7,Inadimplente,2023-08-10,2025-07-29 16:44:27
ae070538-6e6c-4406-98db-7ad66f24df21,Isabelly Gomes,isabelly.gomes@bol.com.br,+55 21 8342 3943,1956-07-11,Pelotas,RS,Plano Ouro,Suporte Premium,2022-06-15,2025-08-05,149.8,0.0,Em dia,2022-06-15,2025-07-29 21:32:37
dc6af627-7bb8-4223-9833-d03a8556b947,Heloisa Ferreira,heloisa.ferreira@yahoo.com.br,+55 (051) 9745-3994,1995-08-30,Feira de Santana,BA,Plano Platina,Armazenamento Extra,2024-10-05,2025-04-19,249.9,999.6,Inadimplente,2024-10-05,2025-07-30 07:41:03
316387d9-3392-4dbb-b195-8baa9ada6dce,Sra. Heloisa Montenegro,sra..montenegro@hotmail.com,(011) 8168-8637,1951-11-18,São Gonçalo,RJ,Plano Prata,Suporte Premium,2023-07-03,2025-08-20,99.8,0.0,Em dia,2023-07-03,2025-07-31 07:12:20
bd91ac01-2c63-4733-a57c-46d38633c6bd,Diego Cirino,diego.cirino@ig.com.br,31 3110 6861,1993-08-01,Curitiba,PR,Plano Ouro,Nenhum,2021-07-18,2025-07-16,129.9,129.9,Inadimplente,2021-07-18,2025-07-30 08:54:17
77904838-96de-4a30-b1d6-bbf1571118d5,Gabriel Pimenta,gabriel.pimenta@yahoo.com.br,81 1015-0347,1996-01-29,Caxias do Sul,RS,Plano Prata,Armazenamento Extra,2020-07-17,2025-04-06,99.9,399.6,Inadimplente,2020-07-17,2025-08-02 12:42:15
5c485b6b-776d-4269-95f2-4d539472ced9,Dra. Maria Luiza da Rocha,dra..rocha@yahoo.com.br,+55 81 0778-9362,2002-05-02,Contagem,MG,Plano Platina,Nenhum,2024-05-03,2025-07-14,229.9,229.9,Inadimplente,2024-05-03,2025-07-29 10:41:15
1fbdbdc3-c97b-47c0-8aea-29e5be128015,Elisa Sales,elisa.sales@ig.com.br,51 9074 0870,1973-12-10,Ponta Grossa,PR,Plano Bronze,Armazenamento Extra,2023-10-15,2025-05-12,69.9,209.7,Inadimplente,2023-10-15,2025-07-30 20:09:40
ccb38efa-8768-4174-9306-3ea42dbb7b81,Hellena da Cruz,hellena.cruz@ig.com.br,+55 84 8029 6414,2003-10-25,Taguatinga,DF,Plano Bronze,Suporte Premium,2021-03-25,2025-08-05,69.8,0.0,Em dia,2021-03-25,2025-08-01 02:43:56
78bce31f-f1c6-4488-9144-5887ebc122f5,Ana Liz Aparecida,ana.aparecida@uol.com.br,31 2790 4709,1989-09-16,Camaçari,BA,Plano Platina,Armazenamento Extra,2022-09-19,2025-08-10,249.9,0.0,Em dia,2022-09-19,2025-07-31 22:41:26
0467f8a4-437a-44d4-938e-6afc63806285,Dr. Pedro Miguel Moreira,dr..moreira@uol.com.br,+55 (041) 2868 3512,1950-12-18,Juiz de Fora,MG,Plano Prata,Armazenamento Extra,2021-06-24,2025-03-05,99.9,499.5,Inadimplente,2021-06-24,2025-08-01 18:42:47
e0d7c024-79c8-4516-9c78-4ce90f19a6a1,Eloah Dias,eloah.dias@ig.com.br,(084) 1756-6908,1949-07-15,Rio de Janeiro,RJ,Plano Platina,Armazenamento Extra,2021-09-04,2025-08-24,249.9,0.0,Em dia,2021-09-04,2025-07-30 18:38:50
57950616-4457-49e9-a909-874bf3f3fdfe,Sarah Cavalcanti,sarah.cavalcanti@uol.com.br,+55 (051) 2454-8656,1978-12-06,Porto Alegre,RS,Plano Prata,Armazenamento Extra,2024-07-27,2025-08-22,99.9,0.0,Em dia,2024-07-27,2025-07-29 21:47:43
df9b8b98-694b-4f42-b8c7-2def32147445,Dr. Kaique Aragão,dr..aragão@gmail.com,+55 (061) 1027-7405,1984-12-24,Duque de Caxias,RJ,Plano Platina,Suporte Premium,2021-09-25,2025-08-19,249.8,0.0,Em dia,2021-09-25,2025-07-30 13:25:54
e58a16b2-008f-41f7-bc8f-1598c39c840d,Isabella Rios,isabella.rios@gmail.com,+55 (071) 7915 9196,1974-12-08,Paulista,PE,Plano Platina,Nenhum,2022-01-13,2025-08-17,229.9,0.0,Em dia,2022-01-13,2025-07-28 21:51:23
5e430e34-74f9-44da-8da3-b85a385c2c02,Cauã Jesus,cauã.jesus@ig.com.br,(031) 4453 6224,2004-08-07,Vitória da Conquista,BA,Plano Bronze,Armazenamento Extra,2025-04-19,2025-08-14,69.9,0.0,Em dia,2025-04-19,2025-07-29 22:20:27
68166463-1b56-4af7-a9fa-355d09dc82b4,Dra. Gabrielly Monteiro,dra..monteiro@hotmail.com,41 5047-9622,1997-01-25,Contagem,MG,Plano Bronze,Armazenamento Extra,2023-07-18,2025-08-12,69.9,0.0,Em dia,2023-07-18,2025-08-01 04:16:52
c2959301-c43a-4f56-a281-b2c249ed1db2,Luana Moura,luana.moura@bol.com.br,+55 81 2125-2206,1979-04-24,Londrina,PR,Plano Bronze,Suporte Premium,2022-03-04,2025-04-10,69.8,279.2,Inadimplente,2022-03-04,2025-07-28 19:05:28
189462c9-7b69-465c-b838-d953952ea952,Liam Nascimento,liam.nascimento@hotmail.com,51 2910 4331,1977-10-08,Taguatinga,DF,Plano Prata,Suporte Premium,2024-03-04,2025-08-10,99.8,0.0,Em dia,2024-03-04,2025-08-02 11:19:35
f3cc3a35-e0bc-4a08-8062-5f759750ab55,Vitor Gabriel Macedo,vitor.macedo@bol.com.br,(031) 7890 7633,1989-07-20,Juiz de Fora,MG,Plano Prata,Suporte Premium,2021-05-10,2025-03-05,99.8,499.0,Inadimplente,2021-05-10,2025-07-28 20:48:18
dc595184-f37b-4ea7-8e5c-cdc389171225,Theo Lima,theo.lima@ig.com.br,84 6621-6168,1960-11-08,Brasília,DF,Plano Ouro,Armazenamento Extra,2023-12-30,2025-08-07,149.9,0.0,Em dia,2023-12-30,2025-07-31 05:40:20
93b6c00d-f49d-4f48-8e2d-33b44db2752c,Letícia Pinto,letícia.pinto@hotmail.com,81 8578 7989,1956-05-02,Brasília,DF,Plano Bronze,Nenhum,2025-01-30,2025-08-13,49.9,0.0,Em dia,2025-01-30,2025-07-31 04:48:10
aabc1fbc-172a-43c1-b730-f38d10d3b71b,Sra. Ana Luiza Montenegro,sra..montenegro@uol.com.br,+55 (071) 6307-7036,2007-01-25,Porto Alegre,RS,Plano Prata,Suporte Premium,2021-03-27,2025-08-16,99.8,0.0,Em dia,2021-03-27,2025-07-30 12:21:37
2a11376b-f9d6-49e7-aeda-f8859cb5fee9,Antonella Rios,antonella.rios@gmail.com,0800-809-6508,2004-07-21,Caxias do Sul,RS,Plano Prata,Armazenamento Extra,2024-03-29,2025-08-22,99.9,0.0,Em dia,2024-03-29,2025-08-01 05:41:22
703a2c7a-684c-413b-a50a-36cc2c246342,Elisa Carvalho,elisa.carvalho@bol.com.br,+55 (011) 9470 4081,1960-04-25,Juiz de Fora,MG,Plano Bronze,Suporte Premium,2022-03-12,2025-08-09,69.8,0.0,Em dia,2022-03-12,2025-07-31 17:43:26
