ID_Cliente,Nome,Email,Telefone,Data_Nascimento,Cidade,Estado,Plano_Contratado,Servico_Adicional,Data_Contratacao,Data_Vencimento_Fatura,Valor_Fatura_Mensal,Valor_em_Aberto,Status_Pagamento,Data_Ingestao,Data_Atualizacao
37b931e0-7d88-4e75-9fd2-0fd7a3ff5555,Daniela Nunes,daniela.nunes@uol.com.br,+55 (081) 4354 3272,1987-11-18,São José dos Pinhais,PR,Plano Bronze,Armazenamento Extra,2022-06-27,2025-07-15,69.9,0.0,Em dia,2022-06-27,2025-07-28 07:20:25
e4976b73-aa6b-4790-a510-a74a87e07483,Antony Rocha,antony.rocha@hotmail.com,(031) 7194 8052,1984-01-25,Olinda,PE,Plano Prata,Nenhum,2020-10-31,2025-07-11,79.9,0.0,Em dia,2020-10-31,2025-07-29 06:56:23
2fd96691-b85c-4dc8-8cf4-b41b8ca48b19,Luiz Gustavo Silveira,luiz.silveira@gmail.com,+55 31 3708 9615,1972-03-03,Pelotas,RS,Plano Platina,Armazenamento Extra,2021-05-01,2025-07-07,249.9,0.0,Em dia,2021-05-01,2025-07-28 11:08:49
26448114-02cc-483e-8481-8d4a44bb1721,Ryan Santos,ryan.santos@uol.com.br,+55 71 0263-6423,1963-05-25,Maringá,PR,Plano Prata,Suporte Premium,2022-08-15,2025-07-05,99.8,0.0,Em dia,2022-08-15,2025-07-27 06:07:16
0f644323-147d-421b-bee1-78603f191b15,Dra. Bianca Campos,dra..campos@yahoo.com.br,+55 11 6228-8464,1973-07-07,Vitória da Conquista,BA,Plano Ouro,Nenhum,2023-03-22,2025-05-05,129.9,259.8,Inadimplente,2023-03-22,2025-07-29 12:13:03
95f09526-8cab-4fb0-95ad-3fe0fa41cf2d,Caleb da Rosa,caleb.rosa@ig.com.br,81 4280-3344,1999-09-19,Contagem,MG,Plano Ouro,Nenhum,2021-03-11,2025-07-20,129.9,0.0,Em dia,2021-03-11,2025-07-29 20:48:16
e4244b18-68dd-4dfe-842d-a60de990d644,José Miguel da Cunha,josé.cunha@uol.com.br,51 1125 0512,1958-04-13,São Bernardo do Campo,SP,Plano Platina,Armazenamento Extra,2023-12-16,2025-07-18,249.9,0.0,Em dia,2023-12-16,2025-07-29 14:57:20
ad2a4631-34e9-4e36-bcbe-191e68d1ec92,Sr. Noah Cavalcanti,sr..cavalcanti@uol.com.br,+55 (081) 0379 3595,1993-05-13,Londrina,PR,Plano Platina,Suporte Premium,2020-11-11,2025-07-12,249.8,0.0,Em dia,2020-11-11,2025-07-28 18:08:54
5f5b100c-48c1-4211-b072-00414f99e5bf,Maysa Almeida,maysa.almeida@hotmail.com,81 5265-9583,1945-04-23,Vitória da Conquista,BA,Plano Bronze,Suporte Premium,2025-07-06,2025-07-19,69.8,0.0,Em dia,2025-07-06,2025-07-28 07:06:49
008e2f09-fced-479c-9fcd-44b4eef459be,Ana Luiza Câmara,ana.câmara@bol.com.br,+55 (084) 9936 1178,1954-02-23,Contagem,MG,Plano Platina,Suporte Premium,2024-05-15,2025-07-10,249.8,0.0,Em dia,2024-05-15,2025-07-27 19:12:25
0a558e43-43b6-4138-9522-6155508e9d78,Cauã Andrade,cauã.andrade@hotmail.com,+55 (061) 3176 3383,1960-08-28,Recife,PE,Plano Platina,Nenhum,2020-11-26,2025-07-20,229.9,0.0,Em dia,2020-11-26,2025-07-29 03:51:03
dacbea51-1088-479b-be30-3d6a57206b43,Maria Flor Martins,maria.martins@hotmail.com,+55 71 5013-3902,1995-03-29,Niterói,RJ,Plano Platina,Nenhum,2022-02-18,2025-04-14,229.9,689.7,Inadimplente,2022-02-18,2025-07-29 08:26:25
5bcf7f14-ffaa-4019-a3bf-9520977cb30b,Arthur Miguel Vasconcelos,arthur.vasconcelos@gmail.com,+55 71 5238-9366,1979-11-25,Olinda,PE,Plano Ouro,Armazenamento Extra,2022-08-16,2025-07-19,149.9,0.0,Em dia,2022-08-16,2025-07-27 19:09:43
d3684e2f-0f8b-45c4-81b5-45e33ea0a9df,Julia Barros,julia.barros@yahoo.com.br,+55 41 9069 4411,1949-12-11,Brasília,DF,Plano Bronze,Nenhum,2024-07-14,2025-07-11,49.9,0.0,Em dia,2024-07-14,2025-07-27 20:05:26
08d264af-0966-4770-a7c2-1193f81e8789,Davi Luiz Lima,davi.lima@hotmail.com,+55 81 6259 0289,2005-07-17,São Bernardo do Campo,SP,Plano Platina,Armazenamento Extra,2023-01-27,2025-07-16,249.9,0.0,Em dia,2023-01-27,2025-07-30 02:15:24
ee4f1994-54af-4663-8683-0eac216b4d30,Yago Souza,yago.souza@ig.com.br,+55 (021) 0247-0837,1996-03-05,Londrina,PR,Plano Platina,Armazenamento Extra,2025-05-12,2025-04-06,249.9,749.7,Inadimplente,2025-05-12,2025-07-28 00:06:12
5fdd4138-3ebe-4a4a-bc37-fa8cea060cea,Antonella Moura,antonella.moura@yahoo.com.br,41 3265-1538,1967-07-28,Belo Horizonte,MG,Plano Platina,Suporte Premium,2021-10-11,2025-07-18,249.8,0.0,Em dia,2021-10-11,2025-07-27 02:56:56
588e0bc7-3e84-475a-9ca1-3d317a77091b,Luiz Fernando Brito,luiz.brito@hotmail.com,11 1869 5683,1983-11-27,São Bernardo do Campo,SP,Plano Bronze,Armazenamento Extra,2021-09-02,2025-07-16,69.9,0.0,Em dia,2021-09-02,2025-07-29 05:40:47
3fd90619-67d5-4107-9d1b-508aa2e1ef77,Melissa Camargo,melissa.camargo@yahoo.com.br,11 1171-9633,1945-05-08,Brasília,DF,Plano Platina,Nenhum,2024-01-06,2025-07-12,229.9,0.0,Em dia,2024-01-06,2025-07-29 06:48:38
919c6dde-f65a-4d72-b199-bffa0edf3164,Isis Araújo,isis.araújo@uol.com.br,+55 11 6776 2974,1966-06-14,Belo Horizonte,MG,Plano Platina,Nenhum,2021-06-14,2025-06-10,229.9,229.9,Inadimplente,2021-06-14,2025-07-28 07:46:25
a39b291c-96e4-423e-b774-41ee5366031c,Dr. Marcelo Sampaio,dr..sampaio@bol.com.br,31 9966 2806,1949-11-11,Recife,PE,Plano Prata,Armazenamento Extra,2021-07-25,2025-07-11,99.9,0.0,Em dia,2021-07-25,2025-07-29 12:17:05
877c6ece-6982-42aa-bdd8-e1cdf1b28384,Sara Sá,sara.sá@gmail.com,31 0474 0231,1945-02-16,Brasília,DF,Plano Ouro,Nenhum,2024-03-13,2025-07-16,129.9,0.0,Em dia,2024-03-13,2025-07-27 18:37:56
1fc2858f-d7ba-4685-b1af-6f248fee2885,Maria Liz Almeida,maria.almeida@ig.com.br,(051) 8508 4224,1970-02-15,Belo Horizonte,MG,Plano Prata,Suporte Premium,2023-08-25,2025-07-09,99.8,0.0,Em dia,2023-08-25,2025-07-28 06:22:23
9cd6bc76-5f13-4328-a6b7-681c6b26b63d,Clarice Melo,clarice.melo@bol.com.br,+55 (071) 1619-8564,1982-12-05,Curitiba,PR,Plano Platina,Armazenamento Extra,2022-03-29,2025-07-14,249.9,0.0,Em dia,2022-03-29,2025-07-29 07:35:15
b33642bc-1db4-426b-a692-08fe5d3c08bf,Joaquim Souza,joaquim.souza@uol.com.br,(021) 4140-6714,1965-02-21,Canoas,RS,Plano Prata,Nenhum,2023-05-30,2025-07-13,79.9,0.0,Em dia,2023-05-30,2025-07-27 12:41:25
0877a773-7ffe-42fe-a6ca-69309c244687,Luiz Otávio Martins,luiz.martins@uol.com.br,+55 (081) 2170-5993,2005-07-10,Feira de Santana,BA,Plano Platina,Suporte Premium,2021-10-28,2025-07-06,249.8,0.0,Em dia,2021-10-28,2025-07-29 18:57:41
fded09a8-3975-474c-bcfa-188e0d9acb71,Lucas Gomes,lucas.gomes@uol.com.br,0800-137-4736,1983-04-29,Contagem,MG,Plano Bronze,Nenhum,2022-10-07,2025-04-09,49.9,149.7,Inadimplente,2022-10-07,2025-07-27 10:35:51
19dbec6f-d929-4b53-b7da-788471fa577f,João Vitor Barbosa,joão.barbosa@gmail.com,(084) 7962 6821,1946-07-25,Juiz de Fora,MG,Plano Ouro,Suporte Premium,2023-08-14,2025-07-17,149.8,0.0,Em dia,2023-08-14,2025-07-27 04:13:48
1244438b-58c1-4cf9-a6a9-006cc53279bb,Sra. Alexia Farias,sra..farias@uol.com.br,(011) 6311 0023,2003-08-12,São Paulo,SP,Plano Prata,Suporte Premium,2021-05-03,2025-07-09,99.8,0.0,Em dia,2021-05-03,2025-07-27 06:24:24
4dda2209-fec8-4fd4-85d8-4b37d5d0b928,Pietra Cardoso,pietra.cardoso@ig.com.br,+55 (041) 2185 2891,1998-07-23,Canoas,RS,Plano Platina,Nenhum,2022-07-13,2025-07-11,229.9,0.0,Em dia,2022-07-13,2025-07-29 21:45:10
57f8965b-ec6a-40c2-a3fe-af55eed477f9,Laís Correia,laís.correia@bol.com.br,41 5064 4154,1976-11-05,Duque de Caxias,RJ,Plano Platina,Suporte Premium,2023-02-06,2025-07-16,249.8,0.0,Em dia,2023-02-06,2025-07-28 10:46:08
eec4c4c4-cb6a-4676-957d-e72f06a6e57c,Luara Andrade,luara.andrade@gmail.com,0300 365 4696,1968-04-03,Pelotas,RS,Plano Prata,Armazenamento Extra,2023-12-29,2025-07-16,99.9,0.0,Em dia,2023-12-29,2025-07-27 18:13:16
5ac89b03-f7f1-4296-88c5-935a036623c6,Ayla Souza,ayla.souza@yahoo.com.br,+55 (071) 3119-7025,1994-02-14,Guarulhos,SP,Plano Bronze,Nenhum,2023-09-14,2025-07-07,49.9,0.0,Em dia,2023-09-14,2025-07-29 11:18:06
89a7cc9d-e64d-40a2-914b-a286e35a36bd,Eloá Marques,eloá.marques@bol.com.br,(051) 0784-7545,2003-07-01,Niterói,RJ,Plano Ouro,Nenhum,2023-06-16,2025-07-12,129.9,0.0,Em dia,2023-06-16,2025-07-27 07:16:00
6b37c33f-8b67-48e3-a200-98b6f244f18b,Arthur Miguel Nunes,arthur.nunes@gmail.com,84 7774 5888,1957-01-30,São Bernardo do Campo,SP,Plano Bronze,Nenhum,2025-06-30,2025-07-08,49.9,0.0,Em dia,2025-06-30,2025-07-28 06:14:41
87b101c5-bf56-4b74-ae6e-7a968a2b3627,Dra. Stephany Araújo,dra..araújo@ig.com.br,+55 (041) 7063-8775,1996-04-15,São José dos Pinhais,PR,Plano Ouro,Suporte Premium,2024-01-27,2025-07-10,149.8,0.0,Em dia,2024-01-27,2025-07-30 01:03:02
ddf4b7ea-a6f8-4651-81c8-c43655de5c49,Camila Cunha,camila.cunha@uol.com.br,+55 11 1998 9479,2001-11-16,Recife,PE,Plano Prata,Armazenamento Extra,2023-06-28,2025-04-09,99.9,299.7,Inadimplente,2023-06-28,2025-07-29 20:04:35
7f1d707a-0043-4e5c-b069-4d00086b7a0e,Manuela Garcia,manuela.garcia@ig.com.br,+55 (081) 5839-3929,1970-05-11,Brasília,DF,Plano Ouro,Armazenamento Extra,2021-11-15,2025-07-19,149.9,0.0,Em dia,2021-11-15,2025-07-27 12:46:44
f12d5b16-cd76-472a-8446-d985c1b5b0c9,Lucca Martins,lucca.martins@yahoo.com.br,0900 773 8985,1987-10-20,Salvador,BA,Plano Bronze,Suporte Premium,2021-09-03,2025-07-11,69.8,0.0,Em dia,2021-09-03,2025-07-27 22:27:13
e5026fd9-c481-4488-9545-ca238f59052b,Carolina Pinto,carolina.pinto@bol.com.br,71 1935-7131,1985-09-04,Vitória da Conquista,BA,Plano Ouro,Suporte Premium,2022-09-04,2025-05-08,149.8,299.6,Inadimplente,2022-09-04,2025-07-28 23:01:12
e99b3c09-6ece-41d3-a46b-e9e2a061a94d,Benjamin Cirino,benjamin.cirino@yahoo.com.br,+55 61 7472-6922,1949-10-12,São Bernardo do Campo,SP,Plano Prata,Nenhum,2025-06-28,2025-07-20,79.9,0.0,Em dia,2025-06-28,2025-07-28 11:50:46
73e684c8-f92a-4e5a-94e9-f5c2078c1a45,Juan Nogueira,juan.nogueira@ig.com.br,(051) 2510-7622,1985-07-12,Guarulhos,SP,Plano Prata,Suporte Premium,2024-10-08,2025-07-14,99.8,0.0,Em dia,2024-10-08,2025-07-27 22:06:58
a226a51d-f64f-423a-877d-11920ceed4ad,Sr. Oliver Souza,sr..souza@gmail.com,(041) 8103 4611,1945-08-28,Niterói,RJ,Plano Bronze,Armazenamento Extra,2022-10-03,2025-07-12,69.9,0.0,Em dia,2022-10-03,2025-07-28 04:21:04
e85f3410-ec02-4313-ab7b-06f3a9b6c5a8,Manuela Melo,manuela.melo@hotmail.com,0800-983-5897,2003-01-02,São Bernardo do Campo,SP,Plano Platina,Armazenamento Extra,2023-05-30,2025-07-15,249.9,0.0,Em dia,2023-05-30,2025-07-27 04:09:46
95d12ab6-c05d-4b20-8449-f748a9ac1eb3,Dr. Pedro Lucas Moreira,dr..moreira@bol.com.br,+55 71 9370-6551,1952-03-06,São Paulo,SP,Plano Platina,Suporte Premium,2024-12-07,2025-05-15,249.8,499.6,Inadimplente,2024-12-07,2025-07-29 16:26:45
473367b2-1cf6-4ade-bbea-09d4ac0f8719,Ana Laura Camargo,ana.camargo@gmail.com,(011) 0113-1997,1952-12-05,Jaboatão dos Guararapes,PE,Plano Bronze,Nenhum,2020-09-15,2025-07-08,49.9,0.0,Em dia,2020-09-15,2025-07-30 01:45:26
ca9ec307-78f9-4544-90c5-02300662080f,Luiza da Cunha,luiza.cunha@hotmail.com,0300 504 7263,1953-05-16,Olinda,PE,Plano Ouro,Armazenamento Extra,2025-05-08,2025-07-09,149.9,0.0,Em dia,2025-05-08,2025-07-28 20:57:23
7cddf40a-9ad9-4309-ad08-c5ab97f744aa,Théo Porto,théo.porto@hotmail.com,+55 51 5298 4901,1945-04-19,Brasília,DF,Plano Platina,Nenhum,2022-09-16,2025-07-18,229.9,0.0,Em dia,2022-09-16,2025-07-27 22:52:01
4a5483e1-87a7-4d54-9e2e-2c85f3674a3e,Sr. Danilo Nascimento,sr..nascimento@gmail.com,41 1594 0927,1953-09-01,Recife,PE,Plano Prata,Nenhum,2021-12-16,2025-07-12,79.9,0.0,Em dia,2021-12-16,2025-07-27 18:23:05
12543cd9-41ee-400d-9f04-afe9a8ff2384,João Vitor Costela,joão.costela@yahoo.com.br,(011) 7160 3464,1977-10-22,Jaboatão dos Guararapes,PE,Plano Ouro,Suporte Premium,2021-08-06,2025-07-09,149.8,0.0,Em dia,2021-08-06,2025-07-29 17:58:56
f92bf42a-f72e-4782-b547-bd13b348ed32,Eduarda Gomes,eduarda.gomes@gmail.com,(081) 8997-4250,1964-09-11,Salvador,BA,Plano Bronze,Nenhum,2022-06-11,2025-07-06,49.9,0.0,Em dia,2022-06-11,2025-07-27 03:19:46
ea874f35-b858-41e8-94d4-e413650cc3ee,Ana Cecília Nascimento,ana.nascimento@gmail.com,(084) 5866 8035,1994-08-16,Feira de Santana,BA,Plano Prata,Suporte Premium,2025-02-06,2025-07-17,99.8,0.0,Em dia,2025-02-06,2025-07-27 07:15:45
3fd9af42-7ef0-43ed-8059-f21d66ae2c4c,Cecilia Cassiano,cecilia.cassiano@gmail.com,51 7775 1947,1974-10-06,Caxias do Sul,RS,Plano Platina,Armazenamento Extra,2020-09-26,2025-07-17,249.9,0.0,Em dia,2020-09-26,2025-07-28 05:42:34
69bd1879-5012-4bb4-a512-1ef9066ee1ca,Pietra Ferreira,pietra.ferreira@bol.com.br,(051) 2272-7112,1975-06-28,Salvador,BA,Plano Ouro,Armazenamento Extra,2020-12-03,2025-07-14,149.9,0.0,Em dia,2020-12-03,2025-07-27 19:23:23
966d16fb-3231-4406-bb60-09ae642e051b,Luara Dias,luara.dias@ig.com.br,+55 (021) 1361-6008,1967-05-19,Brasília,DF,Plano Prata,Nenhum,2025-07-07,2025-03-10,79.9,319.6,Inadimplente,2025-07-07,2025-07-27 21:19:15
6e48dc1c-4e0f-4d48-ac3d-f706d500e568,Alexandre Melo,alexandre.melo@uol.com.br,31 3849 4848,1946-11-18,São José dos Pinhais,PR,Plano Platina,Nenhum,2022-10-15,2025-07-18,229.9,0.0,Em dia,2022-10-15,2025-07-27 07:38:16
05021399-c129-4155-8aa1-656502d5fcce,Anthony Ribeiro,anthony.ribeiro@bol.com.br,+55 41 5503-3042,1957-12-22,Jaboatão dos Guararapes,PE,Plano Ouro,Suporte Premium,2023-01-23,2025-07-16,149.8,0.0,Em dia,2023-01-23,2025-07-27 20:17:09
329b8f00-f249-4db2-9c8c-860c07abc9b9,Eloah Novaes,eloah.novaes@yahoo.com.br,0800-578-7645,1998-08-23,Porto Alegre,RS,Plano Ouro,Nenhum,2024-02-20,2025-07-12,129.9,0.0,Em dia,2024-02-20,2025-07-29 14:40:59
8febd2a2-4fb1-4261-93fb-0df1fd62ed29,Miguel Ferreira,miguel.ferreira@uol.com.br,+55 (021) 1783-8980,1999-06-19,Salvador,BA,Plano Prata,Nenhum,2022-06-11,2025-07-19,79.9,0.0,Em dia,2022-06-11,2025-07-29 02:21:57
27cc29de-4d8b-48e7-8825-9c7435b2f456,Larissa Melo,larissa.melo@bol.com.br,84 2658-2005,1983-01-08,Brasília,DF,Plano Platina,Armazenamento Extra,2023-12-25,2025-07-19,249.9,0.0,Em dia,2023-12-25,2025-07-29 12:00:53
1e1791dc-5168-4957-86b0-4071e90a6bde,Pedro Henrique Fernandes,pedro.fernandes@yahoo.com.br,+55 84 3935-1496,2004-05-13,Pelotas,RS,Plano Bronze,Nenhum,2025-04-23,2025-07-20,49.9,0.0,Em dia,2025-04-23,2025-07-27 06:03:07
566e39a4-09f9-45d6-b4f2-516f38f6568d,Ana Lívia Sá,ana.sá@uol.com.br,84 4144-2911,1982-08-26,Campinas,SP,Plano Ouro,Armazenamento Extra,2022-10-26,2025-03-14,149.9,599.6,Inadimplente,2022-10-26,2025-07-29 02:47:24
733fafa8-7a60-4fe7-8320-aa05006de064,Cecilia Brito,cecilia.brito@gmail.com,+55 (051) 0903-9169,1998-12-17,Vitória da Conquista,BA,Plano Prata,Armazenamento Extra,2024-09-03,2025-07-12,99.9,0.0,Em dia,2024-09-03,2025-07-27 02:59:27
6a957c06-7377-4d79-b50e-340c4a7eddcf,Enzo Gabriel Lopes,enzo.lopes@yahoo.com.br,+55 61 9017 1419,1975-05-19,Recife,PE,Plano Bronze,Armazenamento Extra,2025-03-21,2025-07-18,69.9,0.0,Em dia,2025-03-21,2025-07-27 14:04:48
eb44990b-a978-48e5-8c14-a467e03d298b,Lívia Andrade,lívia.andrade@yahoo.com.br,+55 71 7033 1174,1983-07-25,Porto Alegre,RS,Plano Platina,Suporte Premium,2024-09-26,2025-07-15,249.8,0.0,Em dia,2024-09-26,2025-07-28 18:48:18
34029697-c3dd-4a51-aebf-28f492da9e8a,Sra. Emanuella Pacheco,sra..pacheco@yahoo.com.br,+55 71 2130 8579,1963-02-10,Brasília,DF,Plano Platina,Suporte Premium,2025-07-28,2025-07-18,249.8,0.0,Em dia,2025-07-28,2025-07-27 16:03:40
531ba607-3bd3-46df-ab1c-813a918df40f,Sra. Heloisa Cavalcanti,sra..cavalcanti@yahoo.com.br,0900-065-2344,1993-01-14,Feira de Santana,BA,Plano Platina,Armazenamento Extra,2024-11-27,2025-07-10,249.9,0.0,Em dia,2024-11-27,2025-07-28 19:17:18
1a19534e-9f8a-46b3-84d3-eb929fc95f0a,Evelyn Borges,evelyn.borges@yahoo.com.br,+55 41 6974 1290,1978-11-08,São Paulo,SP,Plano Ouro,Suporte Premium,2024-04-26,2025-03-18,149.8,599.2,Inadimplente,2024-04-26,2025-07-27 08:21:03
333f63b7-1b0e-4f10-9a1c-0c6581e0995d,Maria Clara da Rosa,maria.rosa@hotmail.com,0300 639 9999,1976-05-16,Duque de Caxias,RJ,Plano Bronze,Armazenamento Extra,2021-07-28,2025-07-16,69.9,0.0,Em dia,2021-07-28,2025-07-27 22:13:04
8356be76-19ed-415d-8ea0-da2bf555d5b4,Hadassa Pimenta,hadassa.pimenta@gmail.com,(051) 4886 2707,1959-08-06,São Bernardo do Campo,SP,Plano Platina,Armazenamento Extra,2023-10-03,2025-07-20,249.9,0.0,Em dia,2023-10-03,2025-07-27 03:02:10
5c8f52e7-8657-4813-978c-bbd63adf3af3,Sr. Vinícius Guerra,sr..guerra@uol.com.br,+55 84 5888-0999,1963-09-24,Belo Horizonte,MG,Plano Bronze,Armazenamento Extra,2024-04-24,2025-03-16,69.9,279.6,Inadimplente,2024-04-24,2025-07-28 23:18:10
4d598009-7008-4691-aaff-7eda12932714,Dr. Thomas Peixoto,dr..peixoto@uol.com.br,84 6179-0686,1981-09-01,Guarulhos,SP,Plano Platina,Nenhum,2024-10-25,2025-06-10,229.9,229.9,Inadimplente,2024-10-25,2025-07-29 12:38:20
a3dce1dd-96cb-4c13-ab07-b4a2299043cc,Nathan Cardoso,nathan.cardoso@bol.com.br,+55 81 2161-2847,2002-02-26,Pelotas,RS,Plano Ouro,Nenhum,2022-07-05,2025-03-11,129.9,519.6,Inadimplente,2022-07-05,2025-07-29 12:38:59
33231521-a632-4fd4-a3da-ea1885ce4de5,Dr. Benício Mendes,dr..mendes@uol.com.br,+55 51 9204 4851,1978-01-28,São José dos Pinhais,PR,Plano Platina,Nenhum,2025-07-11,2025-07-13,229.9,0.0,Em dia,2025-07-11,2025-07-27 09:03:52
7aa51ebb-0c36-42b1-a0f7-255c44f2705f,Srta. Isabela Novais,srta..novais@gmail.com,+55 84 1092-2343,1980-05-24,Vitória da Conquista,BA,Plano Ouro,Suporte Premium,2020-12-27,2025-04-10,149.8,449.4,Inadimplente,2020-12-27,2025-07-27 19:57:26
ea52a775-6cb3-4231-b12b-18039dfa2aee,Sofia Ribeiro,sofia.ribeiro@gmail.com,0900-659-2118,1946-06-24,São Gonçalo,RJ,Plano Platina,Suporte Premium,2025-06-30,2025-06-18,249.8,249.8,Inadimplente,2025-06-30,2025-07-28 13:07:24
69c13628-5eef-4703-9399-a58bc533038d,Mariane Montenegro,mariane.montenegro@hotmail.com,84 7689 2392,1978-07-13,Belo Horizonte,MG,Plano Bronze,Nenhum,2022-11-02,2025-07-14,49.9,0.0,Em dia,2022-11-02,2025-07-28 01:17:56
a2280249-872c-4e2c-9d47-4231ed7bb5d3,Enzo Gabriel Pimenta,enzo.pimenta@uol.com.br,(071) 1470 5488,1978-07-29,Rio de Janeiro,RJ,Plano Prata,Nenhum,2021-10-15,2025-07-05,79.9,0.0,Em dia,2021-10-15,2025-07-27 16:01:39
e167f089-c20e-4cfc-936b-35f863795bc9,Emilly Mendes,emilly.mendes@uol.com.br,+55 (061) 7407 8548,1948-01-06,Uberlândia,MG,Plano Ouro,Nenhum,2024-04-15,2025-04-09,129.9,389.7,Inadimplente,2024-04-15,2025-07-28 13:54:50
ae166726-6091-4bfb-b03c-9dffe20ef631,Clara Porto,clara.porto@hotmail.com,81 1594 6470,1946-09-03,Jaboatão dos Guararapes,PE,Plano Bronze,Nenhum,2023-03-24,2025-07-19,49.9,0.0,Em dia,2023-03-24,2025-07-29 03:35:58
70067231-bd29-4dc7-8b2e-dc2767f59b4f,Valentim Pimenta,valentim.pimenta@yahoo.com.br,(071) 3937-5436,1955-08-18,Niterói,RJ,Plano Prata,Nenhum,2024-09-18,2025-07-16,79.9,0.0,Em dia,2024-09-18,2025-07-28 16:27:36
1b3a4e4b-28c5-4c5a-9f4b-c897c139cb43,Zoe Cunha,zoe.cunha@hotmail.com,+55 (084) 2928-6441,1994-08-17,Porto Alegre,RS,Plano Prata,Armazenamento Extra,2021-08-11,2025-07-10,99.9,0.0,Em dia,2021-08-11,2025-07-29 20:57:10
187d74ef-3a68-4dd9-8f64-0d45c366d33b,Benício Cavalcante,benício.cavalcante@gmail.com,+55 (021) 1421-0234,1945-06-10,Contagem,MG,Plano Ouro,Nenhum,2025-07-13,2025-03-17,129.9,519.6,Inadimplente,2025-07-13,2025-07-29 11:02:11
f0cb595e-817f-4413-90e1-ac3cbf49380d,Dra. Maria Luísa da Rosa,dra..rosa@hotmail.com,61 2717-7038,1964-06-01,Brasília,DF,Plano Bronze,Suporte Premium,2024-06-16,2025-07-09,69.8,0.0,Em dia,2024-06-16,2025-07-27 15:36:13
671549d0-371b-4931-8efd-69c25e0ee095,Alexandre Lima,alexandre.lima@gmail.com,+55 (084) 7164 4378,1994-06-23,Porto Alegre,RS,Plano Ouro,Suporte Premium,2021-06-16,2025-07-11,149.8,0.0,Em dia,2021-06-16,2025-07-27 07:20:30
f376dd94-6711-424a-8dce-3aa8910d7cb6,Dra. Sarah Leão,dra..leão@ig.com.br,(084) 8802-7695,1964-08-03,Jaboatão dos Guararapes,PE,Plano Platina,Armazenamento Extra,2024-06-07,2025-07-07,249.9,0.0,Em dia,2024-06-07,2025-07-28 15:49:01
f50099c4-0284-4895-86b9-1f4bcd6e472b,Heloisa Araújo,heloisa.araújo@uol.com.br,0900-949-8407,1989-09-13,Curitiba,PR,Plano Prata,Suporte Premium,2024-09-30,2025-07-13,99.8,0.0,Em dia,2024-09-30,2025-07-28 10:06:45
1e18d33a-58d5-444e-98db-738b00611b3d,Heloísa Gomes,heloísa.gomes@uol.com.br,0500 488 4322,1950-12-11,Duque de Caxias,RJ,Plano Platina,Armazenamento Extra,2024-11-09,2025-07-07,249.9,0.0,Em dia,2024-11-09,2025-07-27 12:02:06
222ea468-041c-4b07-bc36-775f4b6245cf,Nina Novaes,nina.novaes@ig.com.br,+55 84 5386-2263,1960-05-17,Feira de Santana,BA,Plano Bronze,Suporte Premium,2024-09-04,2025-06-11,69.8,69.8,Inadimplente,2024-09-04,2025-07-27 20:03:55
3049c39e-9a39-4b9d-a758-82f5bc97213d,Srta. Ana Beatriz Teixeira,srta..teixeira@yahoo.com.br,0800-123-1802,1966-09-09,Contagem,MG,Plano Prata,Nenhum,2021-02-14,2025-04-07,79.9,239.7,Inadimplente,2021-02-14,2025-07-28 02:08:35
a5cb2dda-3014-44dd-8301-e5a0af839a9a,Pedro Lucas Peixoto,pedro.peixoto@uol.com.br,(041) 7324-4764,1989-03-08,São José dos Pinhais,PR,Plano Bronze,Suporte Premium,2025-04-19,2025-07-14,69.8,0.0,Em dia,2025-04-19,2025-07-29 10:47:18
43afe683-7c73-4cd2-a98f-c01595253434,Vitória Fernandes,vitória.fernandes@uol.com.br,41 4253-5430,1987-10-26,Feira de Santana,BA,Plano Prata,Armazenamento Extra,2023-01-04,2025-07-11,99.9,0.0,Em dia,2023-01-04,2025-07-29 00:57:50
ea7ed8b9-8bd3-4333-9ac4-7bc52d542547,Catarina Macedo,catarina.macedo@gmail.com,+55 61 1950-3257,1962-07-05,Campinas,SP,Plano Ouro,Armazenamento Extra,2023-03-13,2025-06-16,149.9,149.9,Inadimplente,2023-03-13,2025-07-28 18:47:21
c6fa5396-e724-426f-9ba0-8779c582c590,Juan Cassiano,juan.cassiano@uol.com.br,+55 11 3568-3651,1954-10-15,Recife,PE,Plano Bronze,Nenhum,2021-12-29,2025-07-19,49.9,0.0,Em dia,2021-12-29,2025-07-29 00:37:26
0b6ea669-37fc-41c8-a751-7ebfde90bbd1,Leandro Novais,leandro.novais@gmail.com,+55 (041) 6034 8734,1988-12-03,Duque de Caxias,RJ,Plano Bronze,Suporte Premium,2022-03-20,2025-07-05,69.8,0.0,Em dia,2022-03-20,2025-07-28 05:12:39
aff269b0-608e-4a3c-b043-6d0afc520d31,Anthony Rodrigues,anthony.rodrigues@yahoo.com.br,+55 84 5718-4443,1961-05-27,Vitória da Conquista,BA,Plano Ouro,Nenhum,2021-10-21,2025-07-06,129.9,0.0,Em dia,2021-10-21,2025-07-29 22:17:36
900c20ed-4c18-438f-8c17-0df5f4a104f7,Luigi Barbosa,luigi.barbosa@hotmail.com,(051) 4051 5459,1977-08-05,Brasília,DF,Plano Bronze,Nenhum,2021-03-24,2025-07-15,49.9,0.0,Em dia,2021-03-24,2025-07-28 07:16:29
